Order ID,Order Date,Ship Date,Region,State,City,Category,Sub-Category,Sales,Profit,Quantity,Discount,Shipping Cost
ORD-1741,10-2022,10-2022,Central,California,Los Angeles,Furniture,Bookcases,944.15,197.92,5,0.3,32.93
ORD-1742,01-2023,01-2023,Central,California,San Francisco,Office Supplies,Labels,678.07,-24.38,10,0.5,34.07
ORD-1743,06-2022,06-2022,East,Texas,Austin,Technology,Phones,293.21,31.48,2,0,11.77
ORD-1744,12-2022,12-2022,South,Florida,Tampa,Furniture,Chairs,234.23,49.27,4,0.5,5.83
ORD-1745,08-2023,08-2023,Central,Georgia,Augusta,Technology,Copiers,805.18,106.23,2,0,14.66
ORD-1746,04-2022,04-2022,West,Georgia,Augusta,Technology,Copiers,486.13,82.27,5,0.2,45.32
ORD-1747,03-2023,04-2023,East,Ohio,Cleveland,Office Supplies,Binders,105.13,-4.14,10,0.2,26.73
ORD-1748,08-2023,08-2023,West,Illinois,Peoria,Office Supplies,Binders,736.19,178.4,9,0.4,36.42
ORD-1749,03-2023,03-2023,West,Washington,Spokane,Furniture,Tables,691.95,76.49,4,0.4,31.95
ORD-1750,12-2023,01-2024,South,New York,Rochester,Office Supplies,Labels,179,70.32,3,0,10.15
ORD-1751,05-2022,05-2022,Central,Texas,Dallas,Technology,Copiers,130.22,39.11,9,0,27.33
ORD-1752,04-2023,04-2023,South,New York,Buffalo,Furniture,Bookcases,966.54,-190.73,6,0.3,18.35
ORD-1753,02-2023,03-2023,South,Georgia,Atlanta,Office Supplies,Labels,682.01,160.67,6,0.5,14.94
ORD-1754,03-2023,03-2023,Central,Georgia,Augusta,Furniture,Tables,981.28,-198.67,10,0.1,40.75
ORD-1755,03-2022,03-2022,Central,Georgia,Atlanta,Office Supplies,Labels,556.63,69.32,10,0.3,40.64
ORD-1756,04-2023,04-2023,Central,Illinois,Chicago,Furniture,Bookcases,819.44,-192.06,2,0.1,31.22
ORD-1757,12-2023,01-2024,West,Texas,Dallas,Technology,Copiers,582.43,50.64,1,0.3,22.08
ORD-1758,11-2023,11-2023,West,Illinois,Chicago,Technology,Copiers,105.68,7.07,7,0.2,40.31
ORD-1759,03-2023,03-2023,East,Texas,Dallas,Office Supplies,Paper,179.5,15.48,9,0.4,45.1
ORD-1760,06-2023,06-2023,Central,Georgia,Atlanta,Office Supplies,Binders,250.88,-15.56,6,0.2,20.68
ORD-1761,12-2022,12-2022,South,Washington,Tacoma,Technology,Accessories,428.78,72.09,2,0.5,33.37
ORD-1762,08-2023,08-2023,East,Washington,Tacoma,Office Supplies,Binders,212.8,23.43,10,0.1,46.67
ORD-1763,04-2022,04-2022,South,Georgia,Augusta,Technology,Accessories,481.68,28.61,8,0.1,37.31
ORD-1764,02-2023,02-2023,Central,California,Los Angeles,Technology,Accessories,727.17,43.28,4,0,28.08
ORD-1765,11-2022,12-2022,Central,California,San Francisco,Technology,Phones,723.55,31.12,1,0.3,35.25
ORD-1766,01-2022,02-2022,East,New York,Rochester,Furniture,Tables,806.99,95.54,10,0.4,39.92
ORD-1767,12-2023,12-2023,Central,Illinois,Chicago,Furniture,Tables,588.59,25.05,4,0.3,20.23
ORD-1768,02-2023,02-2023,South,California,Los Angeles,Office Supplies,Labels,228.11,17.91,3,0.5,17.5
ORD-1769,11-2023,11-2023,East,Florida,Orlando,Technology,Phones,115.54,6.29,7,0.2,47.31
ORD-1770,10-2023,10-2023,West,New York,Buffalo,Office Supplies,Binders,943.32,130.55,10,0.3,31.61
ORD-1771,08-2022,08-2022,East,New York,New York City,Furniture,Chairs,38.49,-4.24,4,0.5,45.36
ORD-1772,04-2023,04-2023,West,New York,New York City,Office Supplies,Labels,409.13,6.29,2,0.4,44.31
ORD-1773,11-2023,11-2023,South,Florida,Miami,Technology,Phones,216.67,56.58,9,0.2,32.59
ORD-1774,03-2022,03-2022,West,Georgia,Augusta,Office Supplies,Binders,848.09,313.27,8,0,41.54
ORD-1775,01-2022,01-2022,East,Georgia,Atlanta,Technology,Accessories,696.64,193.73,7,0.1,20.26
ORD-1776,07-2022,07-2022,South,California,San Francisco,Technology,Accessories,187.85,23.66,10,0.4,37.75
ORD-1777,08-2022,08-2022,West,Washington,Tacoma,Technology,Accessories,952.42,129.5,5,0.3,43.34
ORD-1778,05-2023,05-2023,Central,Georgia,Savannah,Furniture,Chairs,410.25,-7.14,6,0.3,6.56
ORD-1779,07-2023,07-2023,West,Washington,Spokane,Office Supplies,Labels,464.27,187.57,8,0.1,36.65
ORD-1780,12-2022,12-2022,South,Ohio,Cleveland,Office Supplies,Labels,836.82,-19.23,6,0.2,46.61
ORD-1781,10-2023,11-2023,Central,Illinois,Chicago,Technology,Phones,179.32,-0.17,3,0.4,34.86
ORD-1782,09-2022,09-2022,Central,Ohio,Columbus,Technology,Accessories,196.9,-25.33,4,0,16.14
ORD-1783,07-2022,07-2022,East,California,San Francisco,Technology,Copiers,723.62,-167.69,3,0.2,14.32
ORD-1784,07-2022,07-2022,South,New York,Buffalo,Technology,Copiers,679.63,83.42,8,0.2,41.62
ORD-1785,05-2022,06-2022,Central,Georgia,Augusta,Technology,Copiers,516.02,8.43,2,0.4,6.71
ORD-1786,10-2023,10-2023,South,Ohio,Cincinnati,Furniture,Tables,89.01,-12.58,4,0.5,39.06
ORD-1787,08-2023,08-2023,Central,Florida,Tampa,Furniture,Tables,554.08,154.82,9,0.3,43.5
ORD-1788,02-2022,02-2022,East,Washington,Seattle,Furniture,Tables,626.16,49.26,4,0.2,15.45
ORD-1789,01-2022,01-2022,West,Ohio,Columbus,Office Supplies,Labels,451.43,18.33,6,0,33.71
ORD-1790,01-2022,01-2022,South,Washington,Spokane,Technology,Copiers,355.78,32.44,6,0.4,6.69
ORD-1791,05-2022,05-2022,Central,Ohio,Cleveland,Furniture,Tables,35.35,5.67,6,0.3,6.04
ORD-1792,07-2023,07-2023,West,Georgia,Augusta,Furniture,Tables,883.14,103.81,9,0.1,25.68
ORD-1793,07-2022,07-2022,East,New York,Rochester,Technology,Copiers,110,-14.65,2,0.4,14.5
ORD-1794,05-2022,05-2022,Central,California,San Diego,Furniture,Bookcases,636.46,-30.91,3,0.5,31.85
ORD-1795,11-2022,12-2022,Central,California,San Diego,Office Supplies,Paper,450.63,-64.98,9,0.2,32.26
ORD-1796,12-2022,12-2022,South,Georgia,Augusta,Office Supplies,Labels,718.43,121.35,8,0.3,42.75
ORD-1797,08-2023,08-2023,West,Georgia,Atlanta,Technology,Accessories,236.18,51.91,10,0.1,17.44
ORD-1798,05-2022,06-2022,Central,California,Los Angeles,Office Supplies,Labels,559.86,114.15,4,0,17.04
ORD-1799,02-2022,02-2022,South,Texas,Houston,Technology,Accessories,924.36,-157.84,5,0,46.94
ORD-1800,03-2022,03-2022,Central,Florida,Orlando,Furniture,Tables,634.73,77.8,2,0,23.2
ORD-1801,05-2023,05-2023,West,New York,Rochester,Furniture,Tables,150.35,-18.42,6,0.4,5.09
ORD-1802,04-2023,04-2023,East,Florida,Orlando,Furniture,Tables,835.73,-43.34,4,0,43.13
ORD-1803,09-2022,09-2022,East,Washington,Spokane,Office Supplies,Labels,638.18,-28.76,7,0.5,9.37
ORD-1804,10-2023,10-2023,East,Ohio,Columbus,Office Supplies,Labels,951.33,258.58,5,0.3,34.75
ORD-1805,04-2023,04-2023,West,Ohio,Cleveland,Furniture,Bookcases,594.54,-69.22,6,0.5,24.41
ORD-1806,10-2023,10-2023,Central,Georgia,Atlanta,Technology,Copiers,205.07,91.8,5,0.1,48.89
ORD-1807,11-2022,11-2022,Central,Georgia,Savannah,Furniture,Bookcases,850.82,-167.67,5,0.2,42.5
ORD-1808,03-2023,03-2023,East,Texas,Austin,Technology,Accessories,468.24,156.18,7,0.1,9.92
ORD-1809,07-2022,08-2022,Central,Ohio,Columbus,Office Supplies,Labels,219.43,63.38,8,0.4,18.57
ORD-1810,10-2022,10-2022,East,New York,New York City,Office Supplies,Paper,964.97,-145.67,10,0.4,28.64
ORD-1811,11-2022,11-2022,South,New York,Buffalo,Furniture,Bookcases,963.98,125.68,2,0.3,23.06
ORD-1812,03-2023,03-2023,West,Florida,Tampa,Furniture,Chairs,526.13,-86.1,7,0.2,13.59
ORD-1813,04-2022,04-2022,Central,Texas,Austin,Furniture,Bookcases,92.74,7.27,2,0.3,34.04
ORD-1814,03-2023,03-2023,South,Florida,Miami,Technology,Accessories,645.39,121.45,9,0.3,34.88
ORD-1815,04-2022,04-2022,West,New York,Buffalo,Furniture,Bookcases,282.7,2.47,6,0.2,47.73
ORD-1816,10-2023,10-2023,Central,Georgia,Augusta,Technology,Phones,742.64,158.84,5,0.5,46.71
ORD-1817,09-2022,09-2022,South,New York,Rochester,Furniture,Tables,296.6,49.33,6,0.4,8.98
ORD-1818,01-2023,02-2023,Central,Texas,Austin,Office Supplies,Labels,300.31,-10.11,6,0.3,24.73
ORD-1819,04-2022,04-2022,East,New York,Buffalo,Office Supplies,Binders,260.38,14.18,6,0.5,27.21
ORD-1820,10-2023,10-2023,South,California,San Diego,Technology,Accessories,678.42,-163.99,2,0,39.63
ORD-1821,11-2022,11-2022,East,New York,New York City,Furniture,Tables,199.75,78.22,3,0.2,21.18
ORD-1822,08-2022,08-2022,South,New York,Buffalo,Office Supplies,Paper,757.17,136.24,1,0.3,47.96
ORD-1823,05-2023,05-2023,South,Illinois,Springfield,Furniture,Bookcases,199.7,-27.9,6,0.2,16.36
ORD-1824,11-2022,11-2022,South,Ohio,Columbus,Furniture,Tables,400.75,124.79,7,0.2,20.71
ORD-1825,06-2022,06-2022,Central,New York,New York City,Furniture,Chairs,363.06,-45.69,10,0.5,20.4
ORD-1826,12-2023,01-2024,Central,Ohio,Cincinnati,Technology,Accessories,362.33,-36.17,3,0.3,40.74
ORD-1827,08-2022,08-2022,West,Washington,Seattle,Furniture,Chairs,75.71,4.72,1,0,8.65
ORD-1828,07-2023,07-2023,South,Washington,Spokane,Office Supplies,Paper,357.33,-12.72,6,0.2,29.53
ORD-1829,06-2022,06-2022,West,Illinois,Peoria,Office Supplies,Binders,497.01,91.39,5,0.1,44.27
ORD-1830,02-2022,02-2022,Central,Georgia,Atlanta,Office Supplies,Paper,501.53,79.03,1,0.4,18.06
ORD-1831,07-2022,07-2022,Central,Illinois,Chicago,Office Supplies,Labels,263.31,-43.66,6,0.3,34.33
ORD-1832,02-2023,02-2023,Central,Washington,Tacoma,Technology,Phones,152.72,2.99,5,0,22.16
ORD-1833,05-2023,05-2023,East,Illinois,Springfield,Technology,Phones,380.78,122.71,2,0.3,21.11
ORD-1834,03-2022,04-2022,Central,Georgia,Augusta,Technology,Accessories,916.72,42.44,2,0,5.79
ORD-1835,07-2023,07-2023,West,Florida,Miami,Furniture,Chairs,814.34,-57.43,7,0,38.45
ORD-1836,09-2022,09-2022,Central,Florida,Tampa,Office Supplies,Paper,340.37,80.42,9,0.3,5.22
ORD-1837,06-2022,06-2022,South,New York,New York City,Technology,Accessories,587.83,37.49,7,0.5,48.63
ORD-1838,07-2022,07-2022,Central,Florida,Orlando,Technology,Accessories,213.33,-38.62,6,0.2,10.39
ORD-1839,02-2023,02-2023,Central,New York,New York City,Office Supplies,Paper,525.01,25.43,1,0.2,43.98
ORD-1840,04-2023,04-2023,East,Texas,Austin,Office Supplies,Labels,769.77,279.79,1,0.2,24.41
ORD-1841,11-2023,11-2023,East,Florida,Miami,Furniture,Bookcases,266.32,27.1,4,0.3,22.34
ORD-1842,10-2022,10-2022,South,Texas,Dallas,Technology,Phones,420.06,48.59,8,0.4,46.05
ORD-1843,07-2023,07-2023,East,California,San Diego,Furniture,Chairs,721.7,-164.73,9,0,30
ORD-1844,10-2022,10-2022,Central,Florida,Miami,Technology,Copiers,932.91,-218.23,1,0.1,40.78
ORD-1845,09-2023,09-2023,South,Florida,Tampa,Furniture,Chairs,542.09,79.67,10,0.5,10.23
ORD-1846,01-2023,01-2023,East,Florida,Orlando,Furniture,Chairs,450.75,64.11,2,0.5,24.73
ORD-1847,10-2023,10-2023,Central,New York,Buffalo,Office Supplies,Binders,454.77,-87.95,2,0.1,24.34
ORD-1848,04-2023,04-2023,South,Washington,Spokane,Office Supplies,Binders,898.85,-220.88,7,0,31.48
ORD-1849,09-2023,09-2023,West,California,Los Angeles,Furniture,Tables,808.15,143.19,4,0.1,44.68
ORD-1850,12-2023,01-2024,Central,Florida,Orlando,Furniture,Chairs,478.59,8.65,9,0.2,11.66
ORD-1851,03-2022,04-2022,Central,Washington,Tacoma,Office Supplies,Binders,191,-23.32,6,0,48.76
ORD-1852,07-2022,07-2022,South,Texas,Austin,Furniture,Chairs,206.51,12.59,5,0.3,30.08
ORD-1853,01-2023,02-2023,East,California,San Diego,Technology,Accessories,410.92,161.39,3,0.2,17.39
ORD-1854,05-2023,05-2023,East,Georgia,Savannah,Technology,Accessories,959.99,-136.29,10,0.4,48.68
ORD-1855,02-2023,02-2023,West,Illinois,Chicago,Furniture,Chairs,930.63,259.18,7,0.2,35.05
ORD-1856,12-2022,12-2022,Central,California,Los Angeles,Furniture,Chairs,799.79,28.88,2,0.4,35.59
ORD-1857,11-2023,11-2023,Central,Georgia,Atlanta,Office Supplies,Paper,887.04,34.76,3,0.4,30.43
ORD-1858,05-2022,05-2022,East,Illinois,Chicago,Furniture,Tables,606.81,-76.56,3,0.3,46.12
ORD-1859,10-2022,10-2022,West,Illinois,Peoria,Office Supplies,Paper,14.03,-0.86,10,0.4,7.89
ORD-1860,11-2022,12-2022,Central,New York,New York City,Furniture,Chairs,678.7,185.57,1,0.4,40.13
ORD-1861,02-2023,03-2023,South,New York,New York City,Office Supplies,Labels,250.33,-33.03,7,0.5,34.85
ORD-1862,10-2022,10-2022,South,Illinois,Springfield,Office Supplies,Paper,580.48,76.85,3,0.5,23.63
ORD-1863,03-2022,03-2022,West,California,Los Angeles,Office Supplies,Binders,443.63,161.94,10,0,16.85
ORD-1864,12-2022,12-2022,Central,New York,New York City,Technology,Copiers,844.93,-58,10,0.5,46.45
ORD-1865,12-2023,01-2024,East,Florida,Miami,Technology,Copiers,773.21,53.98,10,0.4,9.51
ORD-1866,07-2023,07-2023,West,Texas,Austin,Office Supplies,Paper,69.99,14.29,2,0.1,13.08
ORD-1867,04-2022,04-2022,East,Florida,Orlando,Office Supplies,Paper,290.21,30.87,4,0.2,13.2
ORD-1868,11-2022,11-2022,West,Georgia,Augusta,Furniture,Bookcases,377.82,67.94,7,0,17.2
ORD-1869,11-2022,11-2022,East,Texas,Austin,Technology,Copiers,177.82,24.19,9,0.4,32.15
ORD-1870,01-2022,02-2022,South,California,San Francisco,Office Supplies,Paper,512.8,68.58,4,0.4,16.99
ORD-1871,07-2023,07-2023,East,Ohio,Columbus,Office Supplies,Binders,104.04,35.43,9,0.3,27.32
ORD-1872,09-2022,09-2022,East,Texas,Austin,Office Supplies,Labels,629.28,27.34,3,0.1,45.77
ORD-1873,12-2022,12-2022,West,Washington,Tacoma,Furniture,Tables,197.92,-9.65,4,0.4,23.14
ORD-1874,02-2022,02-2022,West,Illinois,Chicago,Office Supplies,Binders,542.89,-73.37,6,0.4,27.55
ORD-1875,09-2022,09-2022,South,New York,Rochester,Technology,Phones,517.43,35.77,9,0.3,7.7
ORD-1876,03-2022,03-2022,West,Florida,Tampa,Furniture,Bookcases,497.2,71.92,1,0.3,22.4
ORD-1877,09-2023,10-2023,East,Georgia,Savannah,Technology,Accessories,280.02,47.92,4,0.1,17.97
ORD-1878,12-2022,01-2023,East,Texas,Dallas,Furniture,Chairs,893.28,-105.33,1,0.5,7.59
ORD-1879,03-2023,03-2023,Central,California,San Francisco,Technology,Accessories,233.44,-50.55,3,0.2,28.87
ORD-1880,03-2022,03-2022,South,Georgia,Atlanta,Office Supplies,Labels,413.41,44.26,5,0.2,38.61
ORD-1881,07-2022,07-2022,West,Texas,Austin,Technology,Phones,170.47,-4.27,10,0.3,19.36
ORD-1882,07-2022,07-2022,East,Texas,Dallas,Office Supplies,Labels,371.47,-17.09,8,0.2,22.93
ORD-1883,04-2022,04-2022,South,New York,Buffalo,Technology,Copiers,736.71,-131.01,1,0.2,9.61
ORD-1884,05-2022,05-2022,Central,Florida,Miami,Furniture,Tables,842.2,34.59,3,0.3,44.91
ORD-1885,06-2022,06-2022,West,Ohio,Cincinnati,Office Supplies,Binders,59.65,-4.9,2,0.5,22.85
ORD-1886,10-2023,10-2023,South,New York,Buffalo,Furniture,Tables,348.32,-28.35,1,0.4,47.57
ORD-1887,03-2023,03-2023,East,California,Los Angeles,Furniture,Tables,664.54,-172.33,2,0,5.41
ORD-1888,08-2023,08-2023,Central,Washington,Spokane,Furniture,Chairs,599.74,130.76,2,0.4,11.75
ORD-1889,03-2023,03-2023,East,California,Los Angeles,Technology,Phones,918.28,-50.48,5,0.4,42.69
ORD-1890,09-2022,09-2022,East,Florida,Orlando,Furniture,Chairs,693.4,83.53,4,0.2,45.2
ORD-1891,08-2022,08-2022,East,Ohio,Cincinnati,Technology,Accessories,731.7,8.15,3,0.4,44.55
ORD-1892,04-2022,04-2022,West,California,San Francisco,Furniture,Bookcases,11.71,1.13,10,0.4,20.19
ORD-1893,03-2022,03-2022,South,Washington,Tacoma,Office Supplies,Binders,226.57,26.56,6,0,12.62
ORD-1894,09-2022,10-2022,West,Ohio,Cincinnati,Office Supplies,Paper,893.45,288.8,1,0.2,9.87
ORD-1895,07-2022,07-2022,Central,Texas,Dallas,Technology,Accessories,838.1,-171.76,5,0.2,33.35
ORD-1896,03-2023,03-2023,West,Georgia,Savannah,Furniture,Tables,272.14,65.69,4,0.4,48.31
ORD-1897,12-2023,12-2023,West,Texas,Dallas,Office Supplies,Labels,356.93,77,4,0,7.29
ORD-1898,12-2023,12-2023,West,California,San Francisco,Technology,Copiers,717.95,-62.88,3,0,44.19
ORD-1899,06-2022,06-2022,South,Illinois,Chicago,Office Supplies,Binders,766.58,-86.16,10,0.4,29.21
ORD-1900,02-2023,02-2023,Central,Georgia,Savannah,Technology,Phones,751.7,-7.52,9,0.4,29.87
ORD-1901,05-2022,06-2022,Central,California,San Diego,Technology,Accessories,760.52,51.65,4,0.3,39.34
ORD-1902,02-2023,02-2023,South,Texas,Austin,Office Supplies,Labels,935.07,187.18,1,0.5,19.89
ORD-1903,10-2022,10-2022,South,Washington,Spokane,Office Supplies,Labels,324.92,122.26,5,0.2,20.89
ORD-1904,01-2022,01-2022,Central,New York,New York City,Furniture,Chairs,297.31,123.43,2,0,37.94
ORD-1905,08-2023,08-2023,West,Georgia,Savannah,Technology,Phones,337.74,-42.03,10,0.1,15.11
ORD-1906,01-2022,01-2022,West,New York,New York City,Technology,Phones,400.62,-11.59,9,0.2,49.14
ORD-1907,01-2022,01-2022,Central,Texas,Dallas,Office Supplies,Binders,111.68,13.05,9,0.3,18.61
ORD-1908,03-2023,03-2023,Central,Texas,Austin,Technology,Copiers,956.54,320.25,3,0.2,21.67
ORD-1909,06-2022,06-2022,South,California,Los Angeles,Technology,Accessories,930.21,-136.36,5,0.5,20.06
ORD-1910,07-2023,07-2023,Central,Ohio,Columbus,Furniture,Bookcases,552.66,54.27,2,0.2,47.19
ORD-1911,02-2022,02-2022,West,Texas,Dallas,Office Supplies,Labels,917.13,79.94,10,0.1,11.82
ORD-1912,11-2022,11-2022,West,Georgia,Savannah,Furniture,Bookcases,790.79,98.57,8,0.2,21.76
ORD-1913,04-2022,04-2022,West,Georgia,Augusta,Technology,Accessories,226.72,32.63,3,0.5,35.65
ORD-1914,02-2022,02-2022,Central,California,Los Angeles,Furniture,Tables,240.82,-45.39,1,0,11.07
ORD-1915,03-2022,03-2022,East,California,San Francisco,Technology,Copiers,460.94,-100.25,10,0,39.12
ORD-1916,04-2023,04-2023,Central,Washington,Seattle,Furniture,Bookcases,382.67,-29.38,1,0.3,41.44
ORD-1917,02-2023,03-2023,Central,Georgia,Savannah,Office Supplies,Labels,448.38,7.74,6,0.4,43.41
ORD-1918,07-2022,07-2022,Central,Florida,Tampa,Office Supplies,Labels,741.19,-47.84,1,0.2,14.14
ORD-1919,02-2022,03-2022,South,Ohio,Cleveland,Office Supplies,Labels,495.15,78,8,0.1,42.89
ORD-1920,03-2022,03-2022,East,Washington,Tacoma,Office Supplies,Paper,936.47,-11.98,5,0.2,22.65
ORD-1921,12-2023,12-2023,West,Texas,Houston,Technology,Copiers,386.8,-26.51,6,0.4,9.69
ORD-1922,07-2023,07-2023,West,Illinois,Peoria,Furniture,Bookcases,60.25,26.81,8,0,38.29
ORD-1923,01-2023,01-2023,West,Illinois,Chicago,Furniture,Bookcases,265.4,43.05,3,0.2,39.27
ORD-1924,04-2023,04-2023,East,Illinois,Peoria,Office Supplies,Labels,643.6,121.54,5,0.5,11.79
ORD-1925,08-2023,08-2023,West,Washington,Tacoma,Office Supplies,Paper,464.88,-120.08,8,0,21.64
ORD-1926,04-2023,04-2023,East,Georgia,Augusta,Office Supplies,Labels,305.57,-88.38,3,0,20.96
ORD-1927,02-2022,03-2022,South,Florida,Miami,Office Supplies,Binders,21.77,2.69,5,0.3,8.5
ORD-1928,03-2022,03-2022,Central,Ohio,Cincinnati,Office Supplies,Binders,697.82,-39.14,4,0.4,17.79
ORD-1929,03-2023,03-2023,Central,Washington,Tacoma,Technology,Copiers,682.36,-42.19,9,0.4,20.98
ORD-1930,03-2022,03-2022,East,Florida,Miami,Furniture,Chairs,489.74,24.02,5,0.5,17.97
ORD-1931,05-2022,05-2022,South,New York,Buffalo,Office Supplies,Labels,382.65,10.87,9,0.2,31.14
ORD-1932,09-2023,09-2023,Central,Illinois,Peoria,Technology,Phones,778.84,238.15,3,0.2,35.98
ORD-1933,09-2023,10-2023,Central,California,Los Angeles,Furniture,Chairs,534.97,-10.7,3,0.5,21.78
ORD-1934,07-2022,07-2022,Central,New York,Buffalo,Furniture,Bookcases,476.97,-2.69,1,0.5,7.59
ORD-1935,06-2022,06-2022,Central,New York,New York City,Office Supplies,Paper,199.69,46.09,10,0.1,33.85
ORD-1936,01-2023,01-2023,Central,Florida,Miami,Technology,Accessories,234,-2.86,1,0.5,36.78
ORD-1937,03-2022,03-2022,South,Georgia,Augusta,Furniture,Chairs,772.61,175.17,6,0,45.93
ORD-1938,11-2022,11-2022,Central,New York,Rochester,Office Supplies,Binders,311.73,48.43,3,0.4,20.53
ORD-1939,09-2022,10-2022,Central,Georgia,Savannah,Furniture,Bookcases,209.85,54.18,10,0.2,14.02
ORD-1940,03-2023,03-2023,West,New York,New York City,Furniture,Chairs,164.35,26.77,3,0,31.78
ORD-1941,07-2023,07-2023,West,Florida,Miami,Office Supplies,Labels,448.6,185.5,7,0,39.29
ORD-1942,05-2022,05-2022,East,Texas,Austin,Technology,Phones,416.39,-57.23,1,0,26.1
ORD-1943,09-2022,09-2022,East,New York,Buffalo,Technology,Accessories,219.4,12.61,6,0.2,46.37
ORD-1944,09-2022,09-2022,Central,Illinois,Peoria,Office Supplies,Binders,357.55,-40.79,7,0.1,49.65
ORD-1945,10-2022,11-2022,West,Ohio,Cincinnati,Furniture,Chairs,710.15,-144.89,7,0.3,10.28
ORD-1946,10-2022,10-2022,Central,Georgia,Savannah,Furniture,Tables,262.63,94.06,7,0.2,11.32
ORD-1947,05-2022,05-2022,West,Ohio,Cincinnati,Technology,Copiers,341.5,80.04,2,0.2,24.37
ORD-1948,11-2022,12-2022,Central,California,San Francisco,Furniture,Chairs,973.98,425.35,5,0,12.35
ORD-1949,08-2022,08-2022,South,Illinois,Springfield,Office Supplies,Paper,896.05,15.7,5,0.4,33.95
ORD-1950,03-2022,03-2022,West,Washington,Spokane,Furniture,Chairs,176.11,22.11,5,0.4,33.18
ORD-1951,11-2022,11-2022,East,Texas,Dallas,Office Supplies,Paper,204.18,41.52,3,0.5,29.23
ORD-1952,12-2022,12-2022,East,California,Los Angeles,Furniture,Chairs,521.3,154.41,6,0.1,21.45
ORD-1953,05-2023,05-2023,Central,New York,Rochester,Technology,Accessories,981.92,-97.44,1,0.2,15.41
ORD-1954,12-2022,12-2022,West,Texas,Austin,Furniture,Bookcases,451.85,34.79,7,0.3,7.16
ORD-1955,05-2022,05-2022,West,Florida,Miami,Furniture,Tables,589.79,204.29,1,0.3,25.78
ORD-1956,10-2022,10-2022,West,Washington,Seattle,Office Supplies,Binders,858.98,-90.16,9,0.1,27.79
ORD-1957,08-2022,08-2022,West,California,San Diego,Office Supplies,Labels,129.78,18.3,8,0.2,33.05
ORD-1958,01-2023,01-2023,Central,Georgia,Atlanta,Office Supplies,Binders,163.83,51.06,9,0.2,5.75
ORD-1959,07-2023,07-2023,Central,Washington,Tacoma,Office Supplies,Labels,519.4,-51.03,8,0.2,32.98
ORD-1960,07-2023,07-2023,Central,California,San Diego,Furniture,Chairs,897.14,-162.99,8,0.2,49.89
ORD-1961,08-2022,08-2022,South,Washington,Spokane,Technology,Copiers,61.58,-18.3,3,0,14.58
ORD-1962,04-2022,04-2022,East,Ohio,Columbus,Furniture,Chairs,406.59,107.1,1,0,25.17
ORD-1963,07-2022,07-2022,West,California,San Francisco,Technology,Accessories,269.03,-38.69,8,0.4,19.67
ORD-1964,12-2023,01-2024,South,Texas,Austin,Technology,Phones,194.98,65.95,3,0.1,20.36
ORD-1965,03-2022,04-2022,South,Ohio,Columbus,Technology,Copiers,62.91,-9.45,8,0,43.6
ORD-1966,07-2022,07-2022,Central,Washington,Spokane,Office Supplies,Paper,395.53,67.33,4,0.4,47.24
ORD-1967,12-2023,12-2023,Central,Ohio,Cleveland,Furniture,Bookcases,979.7,54.48,1,0.5,31.66
ORD-1968,03-2022,03-2022,West,Florida,Orlando,Technology,Phones,567.29,-19.48,1,0.1,11.16
ORD-1969,12-2023,12-2023,Central,Ohio,Cleveland,Furniture,Tables,830.39,17.63,7,0.4,25.83
ORD-1970,10-2023,10-2023,East,New York,Buffalo,Office Supplies,Paper,808.18,-181.15,2,0.2,11.68
ORD-1971,02-2023,02-2023,West,Washington,Seattle,Furniture,Bookcases,381.97,-66.56,7,0.2,12.25
ORD-1972,05-2023,05-2023,South,Illinois,Chicago,Office Supplies,Labels,118.52,22.07,6,0.5,14.13
ORD-1973,07-2023,07-2023,West,Georgia,Savannah,Furniture,Chairs,774.4,108.93,10,0.4,13
ORD-1974,11-2023,11-2023,Central,New York,Buffalo,Office Supplies,Binders,301.68,-39.01,5,0.3,48.55
ORD-1975,03-2023,03-2023,Central,California,Los Angeles,Furniture,Chairs,542.36,150.74,5,0.1,33.52
ORD-1976,06-2022,06-2022,Central,Georgia,Augusta,Furniture,Chairs,10.52,0.54,5,0.5,28.69
ORD-1977,10-2022,10-2022,West,New York,New York City,Furniture,Chairs,277.31,-7.68,7,0.2,10.27
ORD-1978,11-2023,11-2023,South,Texas,Houston,Technology,Copiers,527.1,6.11,7,0.5,33.54
ORD-1979,03-2023,03-2023,South,California,San Francisco,Furniture,Chairs,568.61,137.44,6,0.1,38.23
ORD-1980,09-2022,09-2022,West,New York,New York City,Office Supplies,Labels,573.76,-63.81,2,0.5,20.78
ORD-1981,10-2023,11-2023,West,Texas,Austin,Technology,Accessories,649,-150.66,2,0.2,8.41
ORD-1982,10-2023,10-2023,Central,New York,Buffalo,Office Supplies,Paper,831.77,380.13,1,0,41.58
ORD-1983,07-2023,07-2023,West,Texas,Dallas,Furniture,Bookcases,639.61,177.02,2,0.4,14.72
ORD-1984,06-2022,06-2022,South,Georgia,Atlanta,Furniture,Tables,780.07,157.46,5,0.3,37.47
ORD-1985,04-2022,04-2022,Central,Texas,Houston,Furniture,Bookcases,818.4,235.69,6,0.2,16.08
ORD-1986,05-2022,05-2022,West,Washington,Seattle,Furniture,Bookcases,802.06,-10.46,8,0.3,40.88
ORD-1987,09-2023,10-2023,East,Illinois,Peoria,Technology,Accessories,543.51,85.95,4,0.4,12.61
